Date,Day,Meal_Type,Dish_Name,Servings,Student_Count,Event_Flag,Vacation_Flag,Total_Eaters
2022-10-19,Wednesday,Snacks,Thattai,3635,3517,0,0,2762
2022-10-19,Wednesday,Dinner,Navrattan Korma,281,3517,0,0,2233
2022-10-19,Wednesday,Dinner,Pachadi,286,3517,0,0,2233
2022-10-19,Wednesday,Dinner,Dal Tadka,2810,3517,0,0,2233
2022-10-19,Wednesday,Dinner,Pav Bhaji,284,3517,0,0,2233
2022-10-19,Wednesday,Dinner,Palak Paneer,3023,3517,0,0,2233
2022-10-20,Thursday,Breakfast,Idli,2297,3311,0,0,1708
2022-10-20,Thursday,Breakfast,Hando Guri,247,3311,0,0,1708
2022-10-20,Thursday,Breakfast,Rava Idli,218,3311,0,0,1708
2022-10-20,Thursday,Breakfast,Oondees,224,3311,0,0,1708
2022-10-20,Thursday,Breakfast,Kumol Sawul,243,3311,0,0,1708
2022-10-20,Thursday,Lunch,Avial,2598,3311,0,0,2974
2022-10-20,Thursday,Lunch,Mix Veg Curry,458,3311,0,0,2974
2022-10-20,Thursday,Lunch,Aloo Phalliyaan,3974,3311,0,0,2974
2022-10-20,Thursday,Lunch,Fruit Custard,886,3311,0,0,2974
2022-10-20,Thursday,Lunch,Kofta,544,3311,0,0,2974
2022-10-20,Thursday,Lunch,Olan,446,3311,0,0,2974
2022-10-20,Thursday,Snacks,Pani Puri,3414,3311,0,0,2329
2022-10-20,Thursday,Dinner,Jalfrezi,224,3311,0,0,2368
2022-10-20,Thursday,Dinner,Dum Aloo,234,3311,0,0,2368
2022-10-20,Thursday,Dinner,Kofta,210,3311,0,0,2368
2022-10-20,Thursday,Dinner,Methi Saag,201,3311,0,0,2368
2022-10-20,Thursday,Dinner,Keerai Koottu,217,3311,0,0,2368
2022-10-20,Thursday,Dinner,Baingan Bharta,593,3311,0,0,2368
2022-10-20,Thursday,Dinner,Aloo Phalliyaan,1181,3311,0,0,2368
2022-10-20,Thursday,Dinner,Rajma,2675,3311,0,0,2368
2022-10-21,Friday,Breakfast,Vegetable Sandwich,344,4073,0,0,2559
2022-10-21,Friday,Breakfast,Dibba Rotti,464,4073,0,0,2559
2022-10-21,Friday,Breakfast,Ragi Dosa,366,4073,0,0,2559
2022-10-21,Friday,Breakfast,Wheat Upma,337,4073,0,0,2559
2022-10-21,Friday,Breakfast,Idli,4846,4073,0,0,2559
2022-10-21,Friday,Lunch,Curd Rice,513,4073,0,0,3653
2022-10-21,Friday,Lunch,Kadhi Pakoda,399,4073,0,0,3653
2022-10-21,Friday,Lunch,Chana Masala,6304,4073,0,0,3653
2022-10-21,Friday,Lunch,Dum Aloo,456,4073,0,0,3653
2022-10-21,Friday,Lunch,Jeera Aloo,406,4073,0,0,3653
2022-10-21,Friday,Lunch,Baingan Bharta,1126,4073,0,0,3653
2022-10-21,Friday,Lunch,Bhindi Masala,943,4073,0,0,3653
2022-10-21,Friday,Snacks,Milk,3895,4073,0,0,3152
2022-10-21,Friday,Dinner,Chana Masala,5989,4073,0,0,2931
2022-10-21,Friday,Dinner,Veg Kolhapuri,226,4073,0,0,2931
2022-10-21,Friday,Dinner,Undhiyu,245,4073,0,0,2931
2022-10-21,Friday,Dinner,Khoya Paneer,258,4073,0,0,2931
2022-10-21,Friday,Dinner,Mix Veg Curry,250,4073,0,0,2931
2022-10-21,Friday,Dinner,Kadhi Pakoda,288,4073,0,0,2931
2022-10-21,Friday,Dinner,Olan,243,4073,0,0,2931
2022-10-21,Friday,Dinner,Dalithoy,348,4073,0,0,2931
2022-10-21,Friday,Dinner,Pachadi,248,4073,0,0,2931
2022-10-22,Saturday,Breakfast,Chole Bhature,1491,4152,0,0,2665
2022-10-22,Saturday,Breakfast,Upma,347,4152,0,0,2665
2022-10-22,Saturday,Breakfast,Sevai,351,4152,0,0,2665
2022-10-22,Saturday,Breakfast,Rava Idli,418,4152,0,0,2665
2022-10-22,Saturday,Breakfast,Appam,2581,4152,0,0,2665
2022-10-22,Saturday,Breakfast,Kumol Sawul,669,4152,0,0,2665
2022-10-22,Saturday,Breakfast,Medu Vada,555,4152,0,0,2665
2022-10-22,Saturday,Lunch,Sambar,9834,4152,0,0,3932
2022-10-22,Saturday,Lunch,Olan,503,4152,0,0,3932
2022-10-22,Saturday,Lunch,Undhiyu,459,4152,0,0,3932
2022-10-22,Saturday,Lunch,Fruit Custard,600,4152,0,0,3932
2022-10-22,Saturday,Lunch,Koottu,544,4152,0,0,3932
2022-10-22,Saturday,Lunch,Kheer,555,4152,0,0,3932
2022-10-22,Saturday,Snacks,Chorafali,2695,4152,0,0,3282
2022-10-22,Saturday,Snacks,Dabeli,2370,4152,0,0,3282
2022-10-22,Saturday,Dinner,Methi Saag,931,4152,0,0,3134
2022-10-22,Saturday,Dinner,Veg Kolhapuri,551,4152,0,0,3134
2022-10-22,Saturday,Dinner,Kheer,1157,4152,0,0,3134
2022-10-22,Saturday,Dinner,Kuzhambu,1017,4152,0,0,3134
2022-10-22,Saturday,Dinner,Baingan Bharta,3243,4152,0,0,3134
2022-10-22,Saturday,Dinner,Dal Makhani,1691,4152,0,0,3134
2022-10-22,Saturday,Dinner,Rasam,609,4152,0,0,3134
2022-10-23,Sunday,Breakfast,Idli,3304,4197,0,0,2493
2022-10-23,Sunday,Breakfast,Cheera Doi,417,4197,0,0,2493
2022-10-23,Sunday,Breakfast,Ragi Dosa,318,4197,0,0,2493
2022-10-23,Sunday,Breakfast,Oondees,335,4197,0,0,2493
2022-10-23,Sunday,Breakfast,Poha,330,4197,0,0,2493
2022-10-23,Sunday,Lunch,Gatte ki Sabzi,351,4197,0,0,3516
2022-10-23,Sunday,Lunch,Mixed Veg Curry,329,4197,0,0,3516
2022-10-23,Sunday,Lunch,Veg Biryani,4663,4197,0,0,3516
2022-10-23,Sunday,Lunch,Navrattan Korma,327,4197,0,0,3516
2022-10-23,Sunday,Lunch,Dal Tadka,3932,4197,0,0,3516
2022-10-23,Sunday,Lunch,Khoya Paneer,349,4197,0,0,3516
2022-10-23,Sunday,Lunch,Khichdi,479,4197,0,0,3516
2022-10-23,Sunday,Snacks,Patra,1947,4197,0,0,3030
2022-10-23,Sunday,Snacks,Mirchi Bada,2431,4197,0,0,3030
2022-10-23,Sunday,Dinner,Mushroom Matar,246,4197,0,0,2688
2022-10-23,Sunday,Dinner,Rasam,244,4197,0,0,2688
2022-10-23,Sunday,Dinner,Veg Biryani,3568,4197,0,0,2688
2022-10-23,Sunday,Dinner,Pachadi,246,4197,0,0,2688
2022-10-23,Sunday,Dinner,Aloo Gobi,1906,4197,0,0,2688
2022-10-23,Sunday,Dinner,Undhiyu,241,4197,0,0,2688
2022-10-23,Sunday,Dinner,Turiya Patra Vatana Sabji,250,4197,0,0,2688
2022-10-24,Monday,Breakfast,Medu Vada,148,1126,0,1,361
2022-10-24,Monday,Breakfast,Rava Dosa,92,1126,0,1,361
2022-10-24,Monday,Breakfast,Hurum,180,1126,0,1,361
2022-10-24,Monday,Breakfast,Sevai,78,1126,0,1,361
2022-10-24,Monday,Breakfast,Upma,86,1126,0,1,361
2022-10-24,Monday,Breakfast,Cheera Doi,247,1126,0,1,361
2022-10-24,Monday,Lunch,Gatte ki Sabzi,89,1126,0,1,780
2022-10-24,Monday,Lunch,Aloo Phalliyaan,481,1126,0,1,780
2022-10-24,Monday,Lunch,Chana Masala,1322,1126,0,1,780
2022-10-24,Monday,Lunch,Kaara Kozhambu,87,1126,0,1,780
2022-10-24,Monday,Lunch,Shukto,71,1126,0,1,780
2022-10-24,Monday,Lunch,Green Salad,86,1126,0,1,780
2022-10-24,Monday,Lunch,Fruit Custard,89,1126,0,1,780
2022-10-24,Monday,Snacks,Thattai,787,1126,0,1,622
2022-10-24,Monday,Dinner,Avial,131,1126,0,1,492
2022-10-24,Monday,Dinner,Kadai Paneer,59,1126,0,1,492
2022-10-24,Monday,Dinner,Paneer Butter Masala,961,1126,0,1,492
2022-10-24,Monday,Dinner,Methi Saag,56,1126,0,1,492
2022-10-24,Monday,Dinner,Aloo Tuk,151,1126,0,1,492
2022-10-24,Monday,Dinner,Lobiya,59,1126,0,1,492
2022-10-25,Tuesday,Breakfast,Rava Idli,164,2946,0,0,1771
2022-10-25,Tuesday,Breakfast,Hando Guri,183,2946,0,0,1771
2022-10-25,Tuesday,Breakfast,Chole Bhature,228,2946,0,0,1771
2022-10-25,Tuesday,Breakfast,Rava Dosa,161,2946,0,0,1771
2022-10-25,Tuesday,Breakfast,Bora Sawul,319,2946,0,0,1771
2022-10-25,Tuesday,Breakfast,Aloo Paratha,3133,2946,0,0,1771
2022-10-25,Tuesday,Breakfast,Thepla,168,2946,0,0,1771
2022-10-25,Tuesday,Lunch,Kuzhambu,232,2946,0,0,2314
2022-10-25,Tuesday,Lunch,Palak Paneer,3620,2946,0,0,2314
2022-10-25,Tuesday,Lunch,Jalfrezi,238,2946,0,0,2314
2022-10-25,Tuesday,Lunch,Kheer,231,2946,0,0,2314
2022-10-25,Tuesday,Lunch,Avial,658,2946,0,0,2314
2022-10-25,Tuesday,Lunch,Curd Rice,282,2946,0,0,2314
2022-10-25,Tuesday,Lunch,Baingan Bharta,583,2946,0,0,2314
2022-10-25,Tuesday,Snacks,Khandvi,3700,2946,0,0,2271
2022-10-25,Tuesday,Dinner,Keerai Koottu,270,2946,0,0,2426
2022-10-25,Tuesday,Dinner,Shahi Paneer,240,2946,0,0,2426
2022-10-25,Tuesday,Dinner,Veg Kolhapuri,231,2946,0,0,2426
2022-10-25,Tuesday,Dinner,Jeera Aloo,287,2946,0,0,2426
2022-10-25,Tuesday,Dinner,Jalfrezi,307,2946,0,0,2426
2022-10-25,Tuesday,Dinner,Chana Masala,5155,2946,0,0,2426
2022-10-25,Tuesday,Dinner,Ennai Kathirikkai,323,2946,0,0,2426
2022-10-26,Wednesday,Breakfast,Dosa,3211,4129,0,0,2587
2022-10-26,Wednesday,Breakfast,Poori,351,4129,0,0,2587
2022-10-26,Wednesday,Breakfast,Rava Dosa,346,4129,0,0,2587
2022-10-26,Wednesday,Breakfast,Bora Sawul,661,4129,0,0,2587
2022-10-26,Wednesday,Breakfast,Cheera Doi,440,4129,0,0,2587
2022-10-26,Wednesday,Lunch,Ennai Kathirikkai,2295,4129,0,0,3897
2022-10-26,Wednesday,Lunch,Dum Aloo,2312,4129,0,0,3897
2022-10-26,Wednesday,Lunch,Koottu,1843,4129,0,0,3897
2022-10-26,Wednesday,Lunch,Kadhi Pakoda,1939,4129,0,0,3897
2022-10-26,Wednesday,Lunch,Navrattan Korma,1556,4129,0,0,3897
2022-10-26,Wednesday,Lunch,Methi Saag,1741,4129,0,0,3897
2022-10-26,Wednesday,Lunch,Kuzhambu,1845,4129,0,0,3897
2022-10-26,Wednesday,Snacks,Dabeli,1155,4129,0,0,2959
2022-10-26,Wednesday,Snacks,Bhajji,2537,4129,0,0,2959
2022-10-26,Wednesday,Dinner,Koottu,217,4129,0,0,2642
2022-10-26,Wednesday,Dinner,Green Salad,241,4129,0,0,2642
2022-10-26,Wednesday,Dinner,Navrattan Korma,211,4129,0,0,2642
2022-10-26,Wednesday,Dinner,Khoya Paneer,236,4129,0,0,2642
2022-10-26,Wednesday,Dinner,Turiya Patra Vatana Sabji,197,4129,0,0,2642
2022-10-26,Wednesday,Dinner,Paneer Butter Masala,5151,4129,0,0,2642
2022-10-26,Wednesday,Dinner,Kadhi Pakoda,217,4129,0,0,2642
2022-10-26,Wednesday,Dinner,Aloo Tuk,925,4129,0,0,2642
2022-10-26,Wednesday,Dinner,Pav Bhaji,210,4129,0,0,2642
2022-10-27,Thursday,Breakfast,Hurum,195,3901,0,0,2075
2022-10-27,Thursday,Breakfast,Sevai,175,3901,0,0,2075
2022-10-27,Thursday,Breakfast,Paratha,173,3901,0,0,2075
2022-10-27,Thursday,Breakfast,Dosa,1689,3901,0,0,2075
2022-10-27,Thursday,Breakfast,Idli,1887,3901,0,0,2075
2022-10-27,Thursday,Breakfast,Chole Bhature,231,3901,0,0,2075
2022-10-27,Thursday,Breakfast,Appam,633,3901,0,0,2075
2022-10-27,Thursday,Breakfast,Oondees,180,3901,0,0,2075
2022-10-27,Thursday,Lunch,Daal Dhokli,294,3901,0,0,3486
2022-10-27,Thursday,Lunch,Lobiya,245,3901,0,0,3486
2022-10-27,Thursday,Lunch,Curd Rice,296,3901,0,0,3486
2022-10-27,Thursday,Lunch,Khichdi,507,3901,0,0,3486
2022-10-27,Thursday,Lunch,Poriyal,228,3901,0,0,3486
2022-10-27,Thursday,Lunch,Sambar,2650,3901,0,0,3486
2022-10-27,Thursday,Lunch,Paneer Butter Masala,4224,3901,0,0,3486
2022-10-27,Thursday,Lunch,Aloo Gobi,1931,3901,0,0,3486
2022-10-27,Thursday,Lunch,Veg Kolhapuri,226,3901,0,0,3486
2022-10-27,Thursday,Lunch,Lauki ke Kofte,593,3901,0,0,3486
2022-10-27,Thursday,Snacks,Bread Pakoda,4410,3901,0,0,2594
2022-10-27,Thursday,Dinner,Avial,1291,3901,0,0,2587
2022-10-27,Thursday,Dinner,Aloo Gobi,3714,3901,0,0,2587
2022-10-27,Thursday,Dinner,Undhiyu,218,3901,0,0,2587
2022-10-27,Thursday,Dinner,Jeera Rice,272,3901,0,0,2587
2022-10-27,Thursday,Dinner,Shahi Paneer,224,3901,0,0,2587
2022-10-27,Thursday,Dinner,Mixed Veg Curry,237,3901,0,0,2587
2022-10-27,Thursday,Dinner,Rasam,209,3901,0,0,2587
2022-10-27,Thursday,Dinner,Daal Dhokli,528,3901,0,0,2587
2022-10-27,Thursday,Dinner,Keerai Koottu,265,3901,0,0,2587
2022-10-28,Friday,Breakfast,Rava Dosa,212,3043,0,0,2020
2022-10-28,Friday,Breakfast,Appam,1303,3043,0,0,2020
2022-10-28,Friday,Breakfast,Bora Sawul,1012,3043,0,0,2020
2022-10-28,Friday,Breakfast,Vegetable Sandwich,210,3043,0,0,2020
2022-10-28,Friday,Breakfast,Rava Idli,227,3043,0,0,2020
2022-10-28,Friday,Breakfast,Paratha,248,3043,0,0,2020
2022-10-28,Friday,Breakfast,Chole Bhature,833,3043,0,0,2020
2022-10-28,Friday,Lunch,Lobiya,358,3043,0,0,2447
2022-10-28,Friday,Lunch,Poriyal,231,3043,0,0,2447
2022-10-28,Friday,Lunch,Aloo Shimla Mirch,1943,3043,0,0,2447
2022-10-28,Friday,Lunch,Jeera Rice,466,3043,0,0,2447
2022-10-28,Friday,Lunch,Khichdi,1187,3043,0,0,2447
2022-10-28,Friday,Lunch,Jalfrezi,486,3043,0,0,2447
2022-10-28,Friday,Lunch,Fruit Custard,598,3043,0,0,2447
2022-10-28,Friday,Lunch,Mix Veg Curry,264,3043,0,0,2447
2022-10-28,Friday,Lunch,Kaara Kozhambu,471,3043,0,0,2447
2022-10-28,Friday,Lunch,Batata Saung,1223,3043,0,0,2447
2022-10-28,Friday,Snacks,Thalipeeth,2814,3043,0,0,2058
2022-10-28,Friday,Dinner,Baingan Bharta,758,3043,0,0,2070
2022-10-28,Friday,Dinner,Kaara Kozhambu,309,3043,0,0,2070
2022-10-28,Friday,Dinner,Rajma,3549,3043,0,0,2070
2022-10-28,Friday,Dinner,Mix Veg Curry,290,3043,0,0,2070
2022-10-28,Friday,Dinner,Shukto,268,3043,0,0,2070
2022-10-29,Saturday,Breakfast,Bora Sawul,1409,3165,0,0,1695
2022-10-29,Saturday,Breakfast,Uttapam,317,3165,0,0,1695
2022-10-29,Saturday,Breakfast,Sabudana Khichadi,347,3165,0,0,1695
2022-10-29,Saturday,Breakfast,Hurum,819,3165,0,0,1695
2022-10-29,Saturday,Breakfast,Sevai,299,3165,0,0,1695
2022-10-29,Saturday,Lunch,Chaulai Saag,399,3165,0,0,2718
2022-10-29,Saturday,Lunch,Aloo Tuk,1167,3165,0,0,2718
2022-10-29,Saturday,Lunch,Gatte ki Sabzi,298,3165,0,0,2718
2022-10-29,Saturday,Lunch,Karela Bharta,1237,3165,0,0,2718
2022-10-29,Saturday,Lunch,Veg Kolhapuri,257,3165,0,0,2718
2022-10-29,Saturday,Lunch,Rajma,3777,3165,0,0,2718
2022-10-29,Saturday,Lunch,Kheer,289,3165,0,0,2718
2022-10-29,Saturday,Snacks,Shakarpara,1206,3165,0,0,2102
2022-10-29,Saturday,Snacks,Khandvi,2268,3165,0,0,2102
2022-10-29,Saturday,Dinner,Dalithoy,281,3165,0,0,2705
2022-10-29,Saturday,Dinner,Khichdi,778,3165,0,0,2705
2022-10-29,Saturday,Dinner,Chapati,477,3165,0,0,2705
2022-10-29,Saturday,Dinner,Jeera Aloo,273,3165,0,0,2705
2022-10-29,Saturday,Dinner,Pav Bhaji,219,3165,0,0,2705
2022-10-29,Saturday,Dinner,Dal Tadka,5244,3165,0,0,2705
2022-10-29,Saturday,Dinner,Lobiya,239,3165,0,0,2705
2022-10-29,Saturday,Dinner,Olan,218,3165,0,0,2705
2022-10-29,Saturday,Dinner,Gobhi Matar,275,3165,0,0,2705
2022-10-30,Sunday,Breakfast,Akki Rotti,2122,3711,0,0,2111
2022-10-30,Sunday,Breakfast,Paratha,171,3711,0,0,2111
2022-10-30,Sunday,Breakfast,Paniyaram,168,3711,0,0,2111
2022-10-30,Sunday,Breakfast,Idli,1644,3711,0,0,2111
2022-10-30,Sunday,Breakfast,Medu Vada,173,3711,0,0,2111
2022-10-30,Sunday,Breakfast,Masala Dosa,170,3711,0,0,2111
2022-10-30,Sunday,Breakfast,Poori,169,3711,0,0,2111
2022-10-30,Sunday,Breakfast,Rava Idli,170,3711,0,0,2111
2022-10-30,Sunday,Lunch,Khoya Paneer,437,3711,0,0,3431
2022-10-30,Sunday,Lunch,Avial,1918,3711,0,0,3431
2022-10-30,Sunday,Lunch,Batata Saung,1756,3711,0,0,3431
2022-10-30,Sunday,Lunch,Poriyal,352,3711,0,0,3431
2022-10-30,Sunday,Lunch,Aloo Phalliyaan,2910,3711,0,0,3431
2022-10-30,Sunday,Lunch,Chaulai Saag,1385,3711,0,0,3431
2022-10-30,Sunday,Lunch,Bhindi Masala,1654,3711,0,0,3431
2022-10-30,Sunday,Lunch,Navrattan Korma,329,3711,0,0,3431
2022-10-30,Sunday,Snacks,Farsi Puri,4586,3711,0,0,2844
2022-10-30,Sunday,Dinner,Theeyal,312,3711,0,0,2337
2022-10-30,Sunday,Dinner,Mushroom Matar,302,3711,0,0,2337
2022-10-30,Sunday,Dinner,Dalithoy,361,3711,0,0,2337
2022-10-30,Sunday,Dinner,Matar Paneer,320,3711,0,0,2337
2022-10-30,Sunday,Dinner,Dal Tadka,4482,3711,0,0,2337
2022-10-31,Monday,Breakfast,Hurum,250,3250,0,0,2138
2022-10-31,Monday,Breakfast,Paniyaram,213,3250,0,0,2138
2022-10-31,Monday,Breakfast,Uttapam,214,3250,0,0,2138
2022-10-31,Monday,Breakfast,Bora Sawul,624,3250,0,0,2138
2022-10-31,Monday,Breakfast,Rava Dosa,216,3250,0,0,2138
2022-10-31,Monday,Breakfast,Idli,3394,3250,0,0,2138
2022-10-31,Monday,Breakfast,Oondees,220,3250,0,0,2138
2022-10-31,Monday,Lunch,Rasam,186,3250,0,0,2663
2022-10-31,Monday,Lunch,Chapati,260,3250,0,0,2663
2022-10-31,Monday,Lunch,Paneer Butter Masala,3120,3250,0,0,2663
2022-10-31,Monday,Lunch,Kos Kootu,195,3250,0,0,2663
2022-10-31,Monday,Lunch,Pachadi,192,3250,0,0,2663
2022-10-31,Monday,Lunch,Chana Masala,2296,3250,0,0,2663
2022-10-31,Monday,Lunch,Baingan Bharta,405,3250,0,0,2663
2022-10-31,Monday,Lunch,Keerai Koottu,201,3250,0,0,2663
2022-10-31,Monday,Lunch,Aloo Gobi,1435,3250,0,0,2663
2022-10-31,Monday,Snacks,Thattai,3484,3250,0,0,2338
2022-10-31,Monday,Dinner,Karela Bharta,2106,3250,0,0,2275
2022-10-31,Monday,Dinner,Navrattan Korma,327,3250,0,0,2275
2022-10-31,Monday,Dinner,Jalfrezi,600,3250,0,0,2275
2022-10-31,Monday,Dinner,Ennai Kathirikkai,801,3250,0,0,2275
2022-10-31,Monday,Dinner,Dum Aloo,768,3250,0,0,2275
2022-10-31,Monday,Dinner,Green Salad,710,3250,0,0,2275
2022-10-31,Monday,Dinner,Turiya Patra Vatana Sabji,246,3250,0,0,2275
2022-10-31,Monday,Dinner,Mushroom Matar,299,3250,0,0,2275
2022-11-01,Tuesday,Breakfast,Bora Sawul,717,3785,0,0,2550
2022-11-01,Tuesday,Breakfast,Thepla,284,3785,0,0,2550
2022-11-01,Tuesday,Breakfast,Hando Guri,343,3785,0,0,2550
2022-11-01,Tuesday,Breakfast,Chole Bhature,433,3785,0,0,2550
2022-11-01,Tuesday,Breakfast,Dosa,3347,3785,0,0,2550
2022-11-01,Tuesday,Breakfast,Pongal,295,3785,0,0,2550
2022-11-01,Tuesday,Lunch,Turiya Patra Vatana Sabji,376,3785,0,0,3029
2022-11-01,Tuesday,Lunch,Aloo Gobi,6669,3785,0,0,3029
2022-11-01,Tuesday,Lunch,Green Salad,589,3785,0,0,3029
2022-11-01,Tuesday,Lunch,Jeera Aloo,528,3785,0,0,3029
2022-11-01,Tuesday,Lunch,Mag Dhokli,451,3785,0,0,3029
2022-11-01,Tuesday,Lunch,Mishti Chholar Dal,441,3785,0,0,3029
2022-11-01,Tuesday,Snacks,Bonda,3140,3785,0,0,2593
2022-11-01,Tuesday,Snacks,Naan Khatai,777,3785,0,0,2593
2022-11-01,Tuesday,Dinner,Sambar,2492,3785,0,0,3117
2022-11-01,Tuesday,Dinner,Batata Saung,450,3785,0,0,3117
2022-11-01,Tuesday,Dinner,Gatte ki Sabzi,279,3785,0,0,3117
2022-11-01,Tuesday,Dinner,Kaara Kozhambu,273,3785,0,0,3117
2022-11-01,Tuesday,Dinner,Methi Saag,255,3785,0,0,3117
2022-11-01,Tuesday,Dinner,Paneer Butter Masala,3823,3785,0,0,3117
2022-11-01,Tuesday,Dinner,Daal Dhokli,300,3785,0,0,3117
2022-11-01,Tuesday,Dinner,Mag Dhokli,261,3785,0,0,3117
2022-11-02,Wednesday,Breakfast,Vegetable Sandwich,206,2911,0,0,1657
2022-11-02,Wednesday,Breakfast,Sevai,257,2911,0,0,1657
2022-11-02,Wednesday,Breakfast,Cheera Doi,1009,2911,0,0,1657
2022-11-02,Wednesday,Breakfast,Uttapam,222,2911,0,0,1657
2022-11-02,Wednesday,Breakfast,Ragi Dosa,240,2911,0,0,1657
2022-11-02,Wednesday,Breakfast,Bora Sawul,1176,2911,0,0,1657
2022-11-02,Wednesday,Lunch,Aloo Gobi,1438,2911,0,0,2590
2022-11-02,Wednesday,Lunch,Chana Masala,2255,2911,0,0,2590
2022-11-02,Wednesday,Lunch,Masoor Dal,217,2911,0,0,2590
2022-11-02,Wednesday,Lunch,Mag Dhokli,221,2911,0,0,2590
2022-11-02,Wednesday,Lunch,Dalithoy,240,2911,0,0,2590
2022-11-02,Wednesday,Lunch,Palak Paneer,2546,2911,0,0,2590
2022-11-02,Wednesday,Lunch,Undhiyu,202,2911,0,0,2590
2022-11-02,Wednesday,Lunch,Kos Kootu,219,2911,0,0,2590
2022-11-02,Wednesday,Snacks,Coffee,3545,2911,0,0,2226
2022-11-02,Wednesday,Dinner,Daal Dhokli,1155,2911,0,0,2078
2022-11-02,Wednesday,Dinner,Methi Saag,754,2911,0,0,2078
2022-11-02,Wednesday,Dinner,Turiya Patra Vatana Sabji,454,2911,0,0,2078
2022-11-02,Wednesday,Dinner,Mishti Chholar Dal,730,2911,0,0,2078
2022-11-02,Wednesday,Dinner,Kos Kootu,895,2911,0,0,2078
2022-11-02,Wednesday,Dinner,Kadhi Pakoda,938,2911,0,0,2078
2022-11-02,Wednesday,Dinner,Gobhi Matar,1018,2911,0,0,2078
2022-11-03,Thursday,Breakfast,Uttapam,332,3478,0,0,2194
2022-11-03,Thursday,Breakfast,Oondees,446,3478,0,0,2194
2022-11-03,Thursday,Breakfast,Puri Bhaji,370,3478,0,0,2194
2022-11-03,Thursday,Breakfast,Appam,2418,3478,0,0,2194
2022-11-03,Thursday,Breakfast,Thepla,317,3478,0,0,2194
2022-11-03,Thursday,Breakfast,Upma,307,3478,0,0,2194
2022-11-03,Thursday,Lunch,Aloo Phalliyaan,2228,3478,0,0,2856
2022-11-03,Thursday,Lunch,Matar Paneer,351,3478,0,0,2856
2022-11-03,Thursday,Lunch,Gobhi Matar,399,3478,0,0,2856
2022-11-03,Thursday,Lunch,Veg Kolhapuri,326,3478,0,0,2856
2022-11-03,Thursday,Lunch,Sambar,5689,3478,0,0,2856
2022-11-03,Thursday,Lunch,Jeera Aloo,386,3478,0,0,2856
2022-11-03,Thursday,Snacks,Naan Khatai,3999,3478,0,0,2329
2022-11-03,Thursday,Dinner,Jeera Aloo,350,3478,0,0,2612
2022-11-03,Thursday,Dinner,Chana Masala,2880,3478,0,0,2612
2022-11-03,Thursday,Dinner,Dal Tadka,2992,3478,0,0,2612
2022-11-03,Thursday,Dinner,Aloo Shimla Mirch,810,3478,0,0,2612
2022-11-03,Thursday,Dinner,Theeyal,321,3478,0,0,2612
2022-11-04,Friday,Breakfast,Set Dosa,172,3197,0,0,1814
2022-11-04,Friday,Breakfast,Puri Bhaji,188,3197,0,0,1814
2022-11-04,Friday,Breakfast,Dosa,2325,3197,0,0,1814
2022-11-04,Friday,Breakfast,Paniyaram,180,3197,0,0,1814
2022-11-04,Friday,Breakfast,Bora Sawul,482,3197,0,0,1814
2022-11-04,Friday,Breakfast,Hurum,228,3197,0,0,1814
2022-11-04,Friday,Breakfast,Thepla,168,3197,0,0,1814
2022-11-04,Friday,Lunch,Jeera Aloo,464,3197,0,0,2752
2022-11-04,Friday,Lunch,Aloo Tuk,1671,3197,0,0,2752
2022-11-04,Friday,Lunch,Dum Aloo,630,3197,0,0,2752
2022-11-04,Friday,Lunch,Aloo Shimla Mirch,2082,3197,0,0,2752
2022-11-04,Friday,Lunch,Kheer,364,3197,0,0,2752
2022-11-04,Friday,Lunch,Kos Kootu,317,3197,0,0,2752
2022-11-04,Friday,Lunch,Lauki ke Kofte,1480,3197,0,0,2752
2022-11-04,Friday,Lunch,Gatte ki Sabzi,545,3197,0,0,2752
2022-11-04,Friday,Snacks,Dhokla,1136,3197,0,0,2432
2022-11-04,Friday,Snacks,Bhajji,2895,3197,0,0,2432
2022-11-04,Friday,Dinner,Aloo Matar,1279,3197,0,0,2475
2022-11-04,Friday,Dinner,Turiya Patra Vatana Sabji,185,3197,0,0,2475
2022-11-04,Friday,Dinner,Navrattan Korma,186,3197,0,0,2475
2022-11-04,Friday,Dinner,Khoya Paneer,199,3197,0,0,2475
2022-11-04,Friday,Dinner,Lobiya,199,3197,0,0,2475
2022-11-04,Friday,Dinner,Kadai Paneer,203,3197,0,0,2475
2022-11-04,Friday,Dinner,Aloo Tuk,797,3197,0,0,2475
2022-11-04,Friday,Dinner,Rajma,2659,3197,0,0,2475
2022-11-04,Friday,Dinner,Batata Saung,523,3197,0,0,2475
2022-11-05,Saturday,Breakfast,Paratha,1282,4090,0,0,2670
2022-11-05,Saturday,Breakfast,Thepla,1115,4090,0,0,2670
2022-11-05,Saturday,Breakfast,Pongal,1297,4090,0,0,2670
2022-11-05,Saturday,Breakfast,Wheat Upma,970,4090,0,0,2670
2022-11-05,Saturday,Breakfast,Neer Dosa,1294,4090,0,0,2670
2022-11-05,Saturday,Lunch,Navrattan Korma,244,4090,0,0,3722
2022-11-05,Saturday,Lunch,Sambar,2126,4090,0,0,3722
2022-11-05,Saturday,Lunch,Baingan Bharta,389,4090,0,0,3722
2022-11-05,Saturday,Lunch,Aloo Gobi,1603,4090,0,0,3722
2022-11-05,Saturday,Lunch,Paneer Butter Masala,3186,4090,0,0,3722
