Date,Student_Count,Event_Flag,Vacation_Flag,Breakfast,Dinner,Lunch,Snacks,Total_Daily_Servings,Cluster,PCA1,PCA2
2025-11-05,1557,0,1,1199,2881,2313,848,7241,2,-4.774568573643271,-0.27006774323987004
2025-11-06,3172,0,0,3117,7873,8371,2614,21975,0,-0.677933043826615,-0.877101297476812
2025-11-07,3204,0,0,3033,7460,7157,3439,21089,0,-0.7069496103276313,-0.6889430434517135
2025-11-08,3966,0,0,5025,9537,11931,4007,30500,3,1.7500890447931488,-0.5117699895267658
2025-11-09,3988,0,0,6091,8115,11803,4926,30935,3,2.080600625690915,0.4300322747839011
2025-11-10,3540,0,0,4608,7711,9849,3794,25962,3,0.5895103800182948,-0.13303520501031837
2025-11-11,3236,0,0,3799,6395,7179,3714,21087,0,-0.5852518692135356,-0.032439249222345284
2025-11-12,3618,0,0,4356,6308,9983,4140,24787,0,0.395426706103161,0.15122065284571026
2025-11-13,4415,0,0,7335,7671,9854,5385,30245,3,2.3713506763079693,1.2477668047241988
2025-11-14,3215,0,0,4857,5978,6546,3502,20883,0,-0.5492813904828258,0.5772902634524185
2025-11-15,4015,0,0,3968,8684,11408,3989,28049,3,1.168953485081581,-0.7390036416835286
2025-11-16,4110,0,0,4585,8050,9452,4994,27081,3,1.2648153682387933,-0.12310063930302309
2025-11-17,3591,0,0,4401,6694,9160,4181,24436,0,0.34491936020171726,0.10788510706623534
2025-11-18,3948,0,0,6105,8209,9977,4013,28304,3,1.4388520054828555,0.43136669188930876
2025-11-19,4280,0,0,5730,8172,10501,4388,28791,3,1.695009724101309,0.27795715330441667
2025-11-20,4106,0,0,4840,9718,9109,3518,27185,3,1.1179457444668661,-0.545697800846835
2025-11-21,3369,0,0,4326,7103,9159,3218,23806,0,-0.02978362859393096,-0.10817176125128676
2025-11-22,3320,0,0,3564,7407,8956,3106,23033,0,-0.2955052995029267,-0.5372846936216596
2025-11-23,3851,0,0,4095,9476,10134,3645,27350,3,0.9509592587139845,-0.8631877410622264
2025-11-24,4207,0,0,6370,8553,11996,5869,32788,1,2.723675891604126,0.4994162650107171
2025-11-25,3895,0,0,5788,6428,9409,4168,25793,3,0.8911964315440193,0.8053399580435706
2025-11-26,4348,0,0,6026,6876,10547,5637,29086,3,1.9855293542468055,0.8502042684156094
2025-11-27,3181,0,0,3622,8129,7135,3210,22096,0,-0.47987201866025875,-0.6168175299018633
2025-11-28,4347,0,0,5215,8705,11825,5582,31327,3,2.337647442189988,-0.07822126346726352
2025-11-29,4334,0,0,4839,8300,10907,4405,28451,3,1.5547134798211877,-0.1798467194932016
2025-11-30,3842,0,0,4749,9190,8156,3330,25425,3,0.6191632839128589,-0.417657129578134
2025-12-01,3835,0,0,4864,9257,10335,4309,28765,3,1.3993682794841549,-0.4163640567587514
2025-12-02,3420,0,0,3700,5931,9108,3163,21902,0,-0.4744813135198473,-0.0769387802879185
2025-12-03,4298,0,0,6064,7313,11181,5077,29635,3,1.9854947407349217,0.6797348090165559
2025-12-04,3510,0,0,3336,7212,8324,4265,23137,0,-0.0278390080542926,-0.47480746592146816
2025-12-05,4086,0,0,6044,7410,10525,4599,28578,3,1.6173218302033574,0.6377596147183704
2025-12-06,3343,0,0,4007,7387,8806,3726,23926,0,0.03532085476287317,-0.2791155191280952
2025-12-07,4151,0,0,6231,6225,10482,5510,28448,3,1.762780744867622,1.110702655588251
2025-12-08,3068,0,0,4005,5162,8731,3809,21707,0,-0.5494420375555786,0.3269452222831512
2025-12-09,3897,0,0,6155,7408,9959,3828,27350,3,1.1924709687953972,0.6580841070786764
2025-12-10,3775,0,0,4596,6800,11496,3952,26844,3,0.8521279090188209,0.04672044634318576
2025-12-11,3251,0,0,3218,6920,6616,2955,19709,0,-1.0101541059066728,-0.4661957634627341
2025-12-12,3242,0,0,4990,6957,7233,3714,22894,0,-0.09052541462066253,0.3562109716087673
2025-12-13,4342,0,0,4907,8692,11060,3909,28568,3,1.516742743435416,-0.2966055161115752
2025-12-14,3882,0,0,4506,7089,9435,3469,24499,0,0.39575479688682985,-0.008654129664046842
2025-12-15,4199,1,0,8820,8862,13534,6564,37780,1,4.051534758499245,1.5101447597165272
2025-12-16,3384,0,0,4614,6261,8819,4236,23930,0,0.18022340426691283,0.33837886333689715
2025-12-17,3753,0,0,3934,6914,8925,3784,23557,0,0.1431082995574809,-0.17868759567979067
2025-12-18,3551,0,0,3488,7943,9498,3509,24438,0,0.14001521216328391,-0.7101053576929517
2025-12-19,3614,0,0,4851,8098,8623,4250,25822,3,0.718459761558638,-0.03684133553957137
2025-12-20,1929,0,1,1309,2381,4906,1585,10181,2,-3.9518029306753886,-0.1470946758582103
2025-12-21,1812,0,1,2195,2203,3028,1793,9219,2,-4.03906515860386,0.40502823644531755
2025-12-22,1392,0,1,1455,2161,2983,1209,7808,2,-4.678962947979147,0.0328600350799168
2025-12-23,1144,0,1,882,2256,1894,1117,6149,2,-5.1757185618570345,-0.21432777981030895
2025-12-24,1083,0,1,879,1663,2533,1168,6243,2,-5.197948535064036,-0.08233293243963995
2025-12-25,1909,0,1,1313,2403,3640,1202,8558,2,-4.316776044271465,-0.1194794365058927
2025-12-26,1244,0,1,1334,2095,2456,922,6807,2,-4.993133674547875,-0.002585216534588557
2025-12-27,2469,0,1,2609,2819,5087,2208,12723,2,-2.9637669912934763,0.3717597082656684
2025-12-28,2012,0,1,2331,2306,4171,1800,10608,2,-3.6754146346023195,0.389997462153736
2025-12-29,1751,0,1,1431,2260,3152,1375,8218,2,-4.4114398699864505,0.005091009175283454
2025-12-30,1378,0,1,1001,2247,3100,1039,7387,2,-4.843736369383074,-0.2150631035080107
2025-12-31,1948,0,1,1868,2429,4250,1341,9888,2,-3.9658768167743235,0.10865429846913778
